order_id,customer_id,order_date,order_amount,order_status
102293,161,2024-06-20,5476.2,Completed
102294,99,2024-10-01,1812.06,Cancelled
102295,765,2026-01-21,1683.92,Completed
102296,635,2024-07-03,2557.84,Cancelled
102297,530,2024-12-11,1183.6,Cancelled
102298,438,2026-06-21,1300.87,Completed
102299,518,2025-10-25,2556.64,Completed
102300,854,2025-08-26,2897.18,Completed
102301,186,2026-08-29,2653.5,Completed
102302,492,2026-01-19,1708.59,Cancelled
102303,240,2025-03-23,2145.91,Completed
102304,104,2025-10-08,3360.4,Completed
102305,692,2025-06-02,884.0,Completed
102306,706,2024-12-19,1801.63,Completed
102307,862,2026-08-06,271.27,Completed
102308,26,2025-07-31,2912.29,Completed
102309,176,2025-12-27,1082.3,Pending
102310,573,2025-02-02,1101.14,Completed
102311,820,2024-07-10,1662.88,Completed
102312,942,2024-04-29,2691.78,Completed
102313,792,2026-02-21,8520.54,Cancelled
102314,909,2025-05-22,655.94,Completed
102315,822,2025-05-16,1036.25,Completed
102316,308,2024-04-27,2088.47,Cancelled
102317,581,2026-02-05,1122.34,Completed
102318,637,2024-09-13,3099.21,Completed
102319,345,2025-08-05,1614.01,Completed
102320,892,2024-12-06,3200.28,Completed
102321,774,2024-08-09,1531.53,Completed
102322,514,2024-06-07,2565.01,Completed
102323,473,2026-03-03,966.24,Completed
102324,797,2024-04-02,6341.47,Completed
102325,219,2024-01-02,596.31,Completed
102326,214,2024-10-25,1136.26,Pending
102327,399,2026-05-14,715.01,Completed
102328,126,2025-11-14,3028.24,Cancelled
102329,451,2026-03-07,2556.23,Completed
102330,427,2024-07-18,815.43,Cancelled
102331,502,2026-08-01,3441.51,Completed
102332,456,2024-04-24,1143.09,Completed
102333,903,2024-02-04,2315.31,Completed
102334,272,2025-04-09,2697.08,Completed
102335,408,2025-03-01,1535.14,Cancelled
102336,744,2024-10-10,3251.74,Completed
102337,281,2024-06-13,1639.05,Completed
102338,657,2024-11-08,2243.34,Completed
102339,964,2024-12-29,1506.22,Completed
102340,369,2025-08-08,534.43,Completed
102341,240,2024-12-16,1661.12,Completed
102342,187,2024-08-25,1020.1,Completed
102343,15,2025-08-04,4449.37,Completed
102344,280,2025-07-20,741.61,Completed
102345,860,2025-03-01,3991.03,Completed
102346,252,2024-04-17,1602.53,Pending
102347,956,2026-07-28,2343.9,Completed
102348,955,2025-05-20,734.06,Completed
102349,682,2024-09-27,1472.66,Cancelled
102350,980,2025-12-07,1168.57,Pending
102351,405,2025-02-11,7063.17,Completed
102352,959,2024-06-08,1149.94,Completed
102353,542,2025-11-12,3809.44,Cancelled
102354,82,2024-03-31,3844.23,Completed
102355,840,2024-09-26,3774.67,Completed
102356,953,2025-10-06,1223.56,Completed
102357,892,2025-12-05,5818.07,Completed
102358,414,2026-08-22,6657.24,Cancelled
102359,102,2025-11-20,2285.11,Completed
102360,586,2024-08-13,1330.13,Completed
102361,876,2025-11-24,1028.77,Cancelled
102362,850,2026-01-01,2445.94,Completed
102363,619,2025-10-18,1877.56,Completed
102364,790,2025-12-26,2026.99,Completed
102365,37,2026-03-06,749.52,Completed
102366,624,2025-07-06,1838.97,Completed
102367,108,2026-08-26,3785.92,Completed
102368,754,2025-09-19,3057.68,Cancelled
102369,48,2024-02-23,1375.21,Completed
102370,597,2024-06-16,1676.84,Cancelled
102371,951,2025-04-28,693.07,Completed
102372,111,2025-02-27,1168.09,Pending
102373,422,2026-03-02,1443.06,Completed
102374,44,2025-10-16,2716.93,Completed
102375,719,2024-01-01,1137.3,Completed
102376,930,2025-03-19,917.96,Completed
102377,3,2025-06-14,2945.5,Cancelled
102378,545,2026-08-12,1367.65,Cancelled
102379,797,2025-10-03,1043.39,Completed
102380,29,2024-06-24,3052.17,Completed
102381,475,2024-07-05,2425.4,Completed
102382,127,2024-11-03,1572.91,Completed
102383,927,2025-01-24,1432.55,Pending
102384,505,2024-04-15,2303.62,Completed
102385,519,2026-02-07,2554.83,Cancelled
102386,998,2024-03-06,2061.8,Cancelled
102387,792,2024-03-05,1946.83,Completed
102388,305,2024-05-03,1213.47,Completed
102389,631,2024-05-11,1261.66,Completed
102390,291,2025-07-02,1609.79,Cancelled
102391,518,2026-03-06,963.74,Completed
102392,820,2026-07-06,893.2,Completed
102393,951,2026-02-26,1698.02,Completed
102394,954,2025-10-29,3424.4,Completed
102395,488,2025-07-28,467.85,Completed
102396,901,2024-10-28,1395.64,Pending
102397,899,2025-02-08,2148.83,Completed
102398,545,2026-04-28,3613.89,Completed
102399,40,2024-04-12,5799.2,Completed
102400,119,2026-03-14,1522.25,Cancelled
102401,659,2026-02-28,6487.82,Completed
102402,837,2024-02-25,2420.33,Completed
102403,917,2024-08-23,3055.78,Completed
102404,241,2024-10-28,900.59,Completed
102405,905,2026-06-07,2416.93,Completed
102406,834,2025-03-02,3232.17,Cancelled
102407,477,2026-01-24,1149.94,Cancelled
102408,368,2025-08-07,330.93,Completed
102409,465,2024-03-19,1983.06,Completed
102410,675,2025-10-10,1565.3,Completed
102411,819,2025-09-10,4312.64,Completed
102412,170,2026-04-27,1268.56,Completed
102413,327,2026-06-14,1138.29,Completed
102414,120,2025-07-25,840.6,Completed
102415,940,2026-05-05,1195.1,Completed
102416,405,2024-05-15,10188.98,Completed
102417,248,2025-08-19,641.76,Completed
102418,200,2025-07-15,755.67,Completed
102419,76,2024-06-16,1737.57,Completed
102420,465,2025-06-08,6496.44,Completed
102421,775,2025-10-23,2914.77,Completed
102422,314,2025-02-07,4937.21,Completed
102423,401,2025-10-10,1401.44,Pending
102424,638,2025-12-26,729.22,Completed
102425,348,2025-07-26,1344.2,Cancelled
102426,746,2025-01-22,1659.85,Completed
102427,312,2024-09-15,1812.87,Completed
102428,440,2025-10-04,1566.27,Completed
102429,980,2026-05-25,2642.6,Completed
102430,845,2025-03-25,1133.19,Cancelled
102431,570,2025-05-04,985.24,Completed
102432,387,2026-06-06,822.66,Completed
102433,993,2024-10-16,2056.6,Completed
102434,456,2026-02-24,1928.08,Completed
102435,337,2024-09-05,3659.08,Completed
102436,598,2024-09-07,4920.11,Pending
102437,410,2024-09-30,821.18,Completed
102438,895,2024-02-21,1827.73,Completed
102439,208,2025-03-24,1575.08,Completed
102440,53,2024-12-10,662.93,Completed
102441,425,2024-08-12,1276.95,Pending
102442,951,2026-01-06,4983.28,Completed
102443,63,2025-05-18,1193.07,Cancelled
102444,816,2024-07-09,1070.84,Completed
102445,1,2024-07-05,1740.12,Completed
102446,556,2026-02-26,3255.63,Completed
102447,446,2024-09-20,1476.61,Cancelled
102448,159,2025-01-19,1955.77,Completed
102449,751,2024-04-26,407.71,Completed
102450,173,2026-02-21,2611.17,Completed
102451,431,2024-12-13,2078.24,Completed
102452,557,2025-11-16,3198.97,Cancelled
102453,516,2025-01-30,534.64,Cancelled
102454,35,2026-02-18,1478.71,Completed
102455,439,2025-01-27,3368.63,Completed
102456,655,2026-05-21,1253.3,Completed
102457,526,2025-12-06,1860.73,Completed
102458,735,2025-04-12,1379.24,Completed
102459,779,2025-04-15,1401.38,Completed
102460,178,2025-08-26,3843.65,Completed
102461,810,2025-11-05,713.61,Cancelled
102462,901,2025-11-18,1742.13,Completed
102463,847,2024-02-02,2120.03,Cancelled
102464,861,2024-09-14,3312.0,Completed
102465,209,2025-02-28,1662.82,Pending
102466,653,2025-06-06,3378.93,Pending
102467,451,2024-03-28,1737.2,Completed
102468,983,2024-07-13,1945.44,Completed
102469,839,2025-03-25,1897.73,Completed
102470,162,2025-03-10,2755.83,Cancelled
102471,944,2025-08-21,2559.76,Completed
102472,697,2024-03-08,873.1,Completed
102473,540,2026-02-14,2072.7,Cancelled
102474,440,2024-10-20,2557.98,Completed
102475,485,2025-06-19,4654.86,Completed
102476,774,2026-07-10,934.41,Completed
102477,768,2025-01-04,2554.3,Completed
102478,551,2024-11-01,1435.71,Completed
102479,992,2024-09-14,2039.07,Completed
102480,229,2025-09-26,895.85,Completed
102481,422,2026-07-20,1784.41,Completed
102482,600,2025-06-28,2214.64,Cancelled
102483,165,2024-07-11,958.11,Completed
102484,492,2026-07-09,4615.78,Cancelled
102485,843,2024-02-11,659.71,Completed
102486,675,2025-02-03,2552.82,Completed
102487,711,2024-05-02,371.32,Completed
102488,162,2024-02-02,1525.08,Completed
102489,145,2026-08-28,2458.5,Completed
102490,435,2024-03-23,2860.5,Completed
102491,314,2026-05-31,1680.84,Completed
102492,14,2025-06-14,1538.38,Completed
102493,552,2024-11-07,2602.9,Pending
102494,759,2026-04-19,3339.15,Completed
102495,736,2024-01-04,4412.91,Completed
102496,102,2025-11-02,777.83,Pending
102497,786,2026-01-16,1579.91,Completed
102498,374,2024-12-20,432.57,Cancelled
102499,155,2024-10-19,740.01,Completed
102500,465,2024-01-09,1138.95,Completed
102501,212,2024-01-22,3158.33,Cancelled
102502,673,2024-02-12,1316.8,Completed
102503,750,2025-03-20,1491.76,Completed
102504,731,2025-05-31,2187.6,Completed
102505,114,2025-02-16,1164.07,Completed
102506,341,2025-11-14,492.26,Completed
102507,491,2024-12-17,1108.42,Completed
102508,984,2026-02-08,1664.15,Completed
102509,545,2025-09-27,2440.71,Completed
102510,654,2026-06-30,1574.02,Pending
102511,333,2025-12-07,2414.47,Pending
102512,290,2024-05-04,3283.29,Completed
102513,803,2025-06-28,3729.05,Cancelled
102514,843,2025-10-01,2013.33,Cancelled
102515,57,2024-01-14,859.53,Completed
102516,536,2024-02-12,801.34,Completed
102517,782,2024-01-22,851.35,Completed
102518,158,2024-06-15,895.04,Completed
102519,648,2026-05-07,1920.14,Cancelled
102520,467,2024-08-21,6138.77,Completed
102521,503,2024-06-30,2065.82,Completed
102522,596,2025-03-10,1704.36,Cancelled
102523,880,2025-01-22,3363.61,Completed
102524,87,2026-08-24,1050.45,Pending
102525,199,2024-04-10,3543.48,Pending
102526,338,2026-03-29,3376.81,Completed
102527,808,2024-08-11,1870.37,Completed
102528,595,2024-10-28,7019.71,Completed
102529,185,2025-04-17,3716.15,Completed
102530,27,2026-08-07,1853.9,Cancelled
102531,991,2024-08-17,1639.53,Completed
102532,137,2024-11-30,1359.4,Completed
102533,37,2025-10-03,1653.35,Completed
102534,403,2025-10-13,1684.75,Completed
102535,552,2024-12-23,1462.46,Completed
102536,257,2024-05-07,1566.28,Completed
102537,167,2026-02-06,829.17,Completed
102538,86,2026-05-26,1244.21,Cancelled
102539,405,2025-08-08,637.35,Completed
102540,954,2026-04-29,2356.48,Completed
102541,147,2024-09-04,1896.15,Completed
102542,571,2026-04-20,1662.14,Completed
102543,191,2026-02-25,3202.2,Completed
102544,673,2026-05-28,1026.84,Completed
102545,62,2026-06-25,1134.0,Completed
102546,200,2024-12-02,687.29,Completed
102547,12,2024-04-26,3499.95,Pending
102548,650,2025-12-29,2668.14,Cancelled
102549,723,2025-10-13,4271.73,Completed
102550,170,2025-09-22,5035.22,Completed
102551,447,2025-09-05,1366.09,Completed
102552,288,2024-02-09,1133.76,Completed
102553,48,2025-10-13,560.31,Completed
102554,41,2025-04-16,881.7,Completed
102555,941,2024-01-31,1457.32,Completed
102556,649,2026-04-12,471.5,Completed
102557,667,2024-01-28,893.62,Completed
102558,289,2024-08-15,1705.65,Completed
102559,262,2024-10-13,3217.23,Completed
102560,798,2026-01-31,1129.4,Completed
102561,432,2024-03-19,1956.14,Completed
102562,102,2025-01-09,6044.99,Completed
102563,481,2024-12-22,556.47,Pending
102564,519,2025-02-07,3645.9,Completed
102565,569,2026-04-28,2305.48,Completed
102566,534,2024-11-12,4100.18,Completed
102567,866,2024-12-10,3374.57,Completed
102568,242,2025-02-01,1169.65,Cancelled
102569,592,2025-01-17,1802.11,Completed
102570,894,2026-07-17,696.58,Cancelled
102571,979,2024-09-17,1281.3,Completed
102572,966,2024-04-20,1834.55,Completed
102573,732,2025-02-14,2192.67,Completed
102574,106,2024-03-22,3006.93,Completed
102575,989,2026-02-14,5036.39,Completed
102576,37,2026-05-18,1356.19,Completed
102577,550,2026-03-19,3788.18,Completed
102578,440,2026-02-22,2141.56,Completed
102579,678,2025-02-13,769.48,Completed
102580,787,2025-11-10,1632.36,Completed
102581,744,2025-01-21,1940.82,Cancelled
102582,225,2026-04-11,1044.91,Completed
102583,760,2024-07-08,915.23,Completed
102584,762,2024-05-16,895.46,Completed
102585,28,2026-08-07,1264.25,Completed
102586,639,2024-12-16,1026.11,Completed
102587,126,2024-10-29,4005.03,Completed
102588,560,2025-10-12,365.89,Completed
102589,225,2024-11-29,1935.01,Completed
102590,351,2025-12-28,2537.53,Completed
102591,269,2025-02-22,962.67,Completed
102592,870,2026-02-01,1548.12,Completed
102593,911,2024-03-19,1441.12,Completed
102594,804,2025-12-08,1711.71,Completed
102595,728,2024-11-15,2769.58,Completed
102596,355,2025-02-15,2612.96,Completed
102597,141,2026-06-24,1218.72,Completed
102598,568,2025-04-14,676.98,Completed
102599,422,2024-03-13,2003.87,Completed
102600,279,2025-03-22,1174.62,Completed
102601,241,2024-08-21,1277.3,Completed
102602,161,2025-04-06,2081.37,Completed
102603,837,2024-07-30,1356.61,Completed
102604,312,2025-09-17,2197.13,Completed
102605,922,2024-08-16,9217.86,Completed
102606,670,2025-03-28,2811.13,Cancelled
102607,164,2026-07-17,4314.45,Cancelled
102608,63,2025-09-12,2508.96,Completed
102609,414,2025-11-20,1892.53,Completed
102610,82,2026-01-21,2533.82,Cancelled
102611,955,2026-06-13,2454.78,Completed
102612,912,2026-05-12,3153.81,Completed
102613,657,2026-04-14,1870.82,Completed
102614,287,2024-11-27,769.04,Completed
102615,876,2025-08-30,693.15,Completed
102616,649,2026-03-07,2429.26,Completed
102617,350,2025-06-28,865.68,Completed
102618,887,2024-05-03,2812.19,Completed
102619,206,2025-05-10,4296.98,Completed
102620,567,2024-07-29,1559.49,Completed
102621,690,2025-11-01,3955.72,Completed
102622,913,2026-04-16,2129.95,Completed
102623,136,2025-11-13,1830.58,Completed
102624,283,2025-06-20,1887.28,Pending
102625,850,2025-08-06,1048.89,Completed
102626,495,2025-06-07,965.29,Completed
102627,760,2025-03-12,618.26,Completed
102628,778,2024-08-08,1117.7,Completed
102629,298,2025-10-19,7231.11,Completed
102630,322,2024-12-06,681.88,Completed
102631,492,2024-06-01,837.81,Pending
102632,31,2026-02-17,1066.26,Completed
102633,805,2025-06-20,1099.29,Completed
102634,114,2025-05-21,2144.37,Cancelled
102635,938,2025-05-20,1209.38,Completed
102636,783,2024-03-16,1582.1,Completed
102637,345,2025-06-04,1036.25,Completed
102638,74,2025-06-12,1321.66,Completed
102639,793,2025-05-12,1731.52,Completed
102640,442,2024-01-07,1649.26,Completed
102641,191,2025-12-31,6522.67,Completed
102642,425,2025-08-20,1767.32,Completed
102643,908,2026-01-07,1570.59,Completed
102644,687,2025-05-05,355.14,Completed
102645,685,2024-11-16,2103.79,Pending
102646,512,2026-03-21,498.57,Completed
102647,152,2024-12-07,2576.39,Completed
102648,952,2025-03-17,1974.58,Completed
102649,746,2024-01-17,3023.51,Cancelled
102650,513,2024-06-07,1191.73,Completed
102651,730,2024-04-20,1831.84,Completed
102652,354,2025-02-16,2792.77,Completed
102653,748,2024-09-12,983.71,Completed
102654,968,2024-11-19,2675.96,Completed
102655,338,2026-01-15,2597.51,Completed
102656,13,2025-10-26,1648.92,Cancelled
102657,746,2026-02-15,5022.03,Cancelled
102658,862,2026-03-04,2516.57,Pending
102659,834,2024-08-29,606.28,Completed
102660,976,2025-08-21,3422.71,Cancelled
102661,340,2026-04-26,1173.53,Completed
102662,922,2024-10-23,3023.09,Completed
102663,205,2024-12-31,2181.21,Pending
102664,588,2025-06-01,323.24,Cancelled
102665,894,2026-02-15,2666.99,Completed
102666,920,2024-05-23,1558.48,Completed
102667,622,2025-03-30,1335.29,Completed
102668,545,2024-08-23,1368.01,Cancelled
102669,454,2025-11-24,3005.84,Pending
102670,876,2024-08-23,989.02,Completed
102671,887,2024-12-12,3711.44,Completed
102672,237,2024-12-03,670.33,Completed
102673,135,2024-03-09,2181.45,Completed
102674,822,2025-10-12,2973.9,Completed
102675,819,2024-09-04,2926.83,Pending
102676,100,2025-04-22,2028.79,Completed
102677,482,2025-11-09,1573.61,Completed
102678,502,2026-02-04,1258.97,Completed
102679,45,2026-06-12,813.19,Completed
102680,664,2024-05-02,1152.69,Completed
102681,972,2025-09-03,963.57,Completed
102682,208,2024-11-15,866.17,Completed
102683,782,2026-01-18,5813.59,Completed
102684,82,2025-01-13,588.7,Pending
102685,211,2024-01-14,3741.06,Completed
102686,564,2026-04-12,805.78,Pending
102687,927,2026-01-09,926.26,Completed
102688,892,2024-11-17,916.47,Completed
102689,938,2026-03-23,874.57,Completed
102690,988,2025-02-03,3279.34,Completed
102691,807,2025-02-05,2638.54,Completed
102692,355,2024-10-18,1547.43,Pending
102693,126,2025-04-25,10460.11,Completed
102694,830,2026-08-25,1780.54,Completed
102695,184,2024-02-20,1871.44,Completed
102696,518,2025-07-31,1152.72,Completed
102697,759,2024-06-18,1066.85,Cancelled
102698,39,2024-04-30,1272.86,Completed
102699,919,2024-02-24,3131.18,Completed
102700,296,2024-09-22,2609.13,Completed
102701,211,2025-12-12,4164.84,Completed
102702,365,2025-12-17,1129.4,Completed
102703,454,2026-02-17,2640.5,Completed
102704,449,2024-05-21,2195.41,Completed
102705,154,2024-04-15,2386.95,Cancelled
102706,186,2026-08-13,1026.68,Completed
102707,471,2026-06-15,916.32,Pending
102708,223,2025-11-12,2555.45,Completed
102709,644,2026-03-27,3174.45,Completed
102710,904,2026-02-21,1204.29,Completed
102711,22,2025-07-14,2674.22,Completed
102712,40,2025-04-07,3925.05,Completed
102713,644,2026-08-09,1422.79,Completed
102714,33,2025-10-20,706.49,Cancelled
102715,641,2026-05-08,766.3,Completed
102716,482,2024-07-20,1159.57,Completed
102717,449,2024-08-04,1347.0,Completed
102718,609,2025-09-04,1758.21,Completed
102719,901,2026-07-17,1781.59,Completed
102720,126,2025-08-26,1507.95,Completed
102721,133,2025-03-06,2799.08,Cancelled
102722,697,2024-01-25,1097.77,Completed
102723,54,2024-05-30,4095.24,Completed
102724,424,2024-08-12,3316.23,Completed
102725,488,2024-07-13,3162.02,Completed
102726,387,2025-11-14,1172.46,Completed
102727,531,2025-10-27,1668.81,Completed
102728,112,2025-01-04,2879.55,Completed
102729,264,2026-08-18,1580.66,Completed
102730,9,2025-01-18,1142.64,Completed
102731,963,2025-03-09,1113.23,Completed
102732,840,2025-05-27,1149.04,Completed
102733,251,2025-07-11,846.35,Completed
102734,40,2024-07-04,11629.17,Completed
102735,267,2024-10-19,506.0,Completed
102736,958,2025-10-31,951.49,Completed
102737,819,2026-04-02,2651.7,Pending
102738,660,2025-02-16,1155.9,Completed
102739,926,2024-04-22,1432.15,Completed
102740,175,2026-04-08,2327.19,Pending
102741,533,2025-07-20,3521.25,Completed
102742,798,2025-02-28,1506.91,Completed
102743,23,2025-07-24,3277.58,Completed
102744,429,2026-03-11,597.18,Completed
102745,348,2024-01-02,1213.98,Pending
102746,176,2024-12-16,2482.88,Pending
102747,221,2026-07-04,6490.64,Completed
102748,969,2024-10-19,961.06,Cancelled
102749,506,2026-08-06,857.14,Cancelled
102750,82,2024-09-30,2247.23,Completed
102751,682,2025-03-30,1863.31,Cancelled
102752,593,2024-03-09,1128.41,Completed
102753,387,2025-12-07,816.23,Pending
102754,394,2024-08-20,1288.86,Cancelled
102755,534,2026-04-05,2525.88,Completed
102756,932,2024-05-06,1449.48,Completed
102757,764,2024-04-23,3853.73,Pending
102758,397,2025-04-01,1647.69,Completed
102759,244,2024-03-23,2661.17,Completed
102760,108,2024-11-16,2157.16,Completed
102761,193,2025-11-01,1384.59,Completed
102762,136,2025-05-06,3093.53,Completed
102763,814,2025-06-28,815.91,Completed
102764,576,2024-03-29,1256.04,Pending
102765,41,2025-10-23,1375.42,Cancelled
102766,930,2024-03-29,2306.63,Cancelled
102767,150,2025-07-10,2712.38,Completed
102768,648,2026-02-08,1059.63,Completed
102769,16,2025-12-07,966.89,Completed
102770,591,2024-12-09,1894.32,Completed
